"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"F2KSGC3X","journalArticle","2022","Kim, Young Hun; Kang, Ki Chang; Kim, Jeong Nyeon; Pai, Chi Nan; Zhang, Yichi; Ghanouni, Pejman; Park, Kwan Kyu; Firouzi, Kamyar; Khuri-Yakub, Burtus T.","Patterned Interference Radiation Force for Transcranial Neuromodulation.","Ultrasound in medicine & biology","","1879-291X 0301-5629","10.1016/j.ultrasmedbio.2021.11.006","","Compared with the conventional method of transcranial focused ultrasound stimulation using a single transducer or a focused beam, the compression and  tensile forces are generated from the high-pressure gradient of a standing wave  that can generate increased stimulation. We experimentally verified a  neuromodulation system using patterned interference radiation force (PIRF) and  propose a method for obtaining the magnitude of the radiation force, which is  considered the main factor influencing ultrasound neuromodulation. The radiation  forces generated using a single focused transducer and a standing wave created  via two focused transducers were compared using simulations. Radiation force was  calculated based on the relationship between the acoustic pressure, radiation  force and time-averaged second-order pressure obtained using an acoustic  streaming simulation. The presence of the radiation force was verified by  measuring the time-averaged second-order pressure generated due to the radiation  force, by using a glass tube.","2022-03","2024-03-06 17:11:08","2024-03-06T17:11:08Z","","497-511","","3","48","","Ultrasound Med Biol","","","","","","","","eng","Copyright © 2021 World Federation for Ultrasound in Medicine & Biology. Published by Elsevier Inc. All rights reserved.","","","","","","Place: England PMID: 34955292","","","","*Acoustic streaming; *Brain/diagnostic imaging; *Neuromodulation; *Patterned interference radiation force; *Time-averaged second-order pressure; *Transcranial focused ultrasound stimulation; *Transducers; Acoustic streaming; Acoustics; Computer Simulation; Neuromodulation; Patterned interference radiation force; Time-averaged second-order pressure; Transcranial focused ultrasound stimulation; Ultrasonography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T84833GS","journalArticle","2022","Kuai, Xinping; Zhu, Yuefei; Yuan, Zheng; Wang, Shengyu; Lin, Lin; Ye, Xiaodan; Lu, Yiping; Luo, Yu; Pang, Zhiqing; Geng, Daoying; Yin, Bo","Perfluorooctyl bromide nanoemulsions holding MnO(2) nanoparticles with dual-modality imaging and glutathione depletion enhanced HIFU-eliciting tumor immunogenic cell  death.","Acta pharmaceutica Sinica. B","","2211-3835 2211-3843","10.1016/j.apsb.2021.07.025","","Tumor-targeted immunotherapy is a remarkable breakthrough, offering the inimitable advantage of specific tumoricidal effects with reduced immune-associated  cytotoxicity. However, existing platforms suffer from low efficacy, inability to  induce strong immunogenic cell death (ICD), and restrained capacity of transforming  immune-deserted tumors into immune-cultivated ones. Here, an innovative platform,  perfluorooctyl bromide (PFOB) nanoemulsions holding MnO(2) nanoparticles (MBP), was  developed to orchestrate cancer immunotherapy, serving as a theranostic nanoagent  for MRI/CT dual-modality imaging and advanced ICD. By simultaneously depleting the  GSH and eliciting the ICD effect via high-intensity focused ultrasound (HIFU)  therapy, the MBP nanomedicine can regulate the tumor immune microenvironment by  inducing maturation of dendritic cells (DCs) and facilitating the activation of  CD8(+) and CD4(+) T cells. The synergistic GSH depletion and HIFU ablation also  amplify the inhibition of tumor growth and lung metastasis. Together, these findings  inaugurate a new strategy of tumor-targeted immunotherapy, realizing a novel  therapeutics paradigm with great clinical significance.","2022-02","2024-03-06 17:11:06","2024-03-06T17:11:06Z","","967-981","","2","12","","Acta Pharm Sin B","","","","","","","","eng","© 2022 Chinese Pharmaceutical Association and Institute of Materia Medica, Chinese Academy of Medical Sciences. Production and hosting by Elsevier B.V.","","","","","","PMID: 35256958  PMCID: PMC8897201","","","","Dual-modality imaging; Glutathione depletion; High-intensity focused ultrasound; Immunogenic cell death; Manganese dioxide nanoparticles; Nanoemulsions; Tumor microenvironment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM25CZW","journalArticle","2022","Holman, Ryan; Gui, Laura; Lorton, Orane; Guillemin, Pauline; Desgranges, Stéphane; Contino-Pépin, Christiane; Salomir, Rares","PFOB sonosensitive microdroplets: determining their interaction radii with focused ultrasound using MR thermometry and a Gaussian convolution kernel  computation.","International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group","","1464-5157 0265-6736","10.1080/02656736.2021.2021304","","Purpose: Micron-sized perfluorocarbon droplet adjuvants to focused ultrasound therapies allow lower applied power, circumvent unwanted prefocal heating, and  enhance thermal dose in highly perfused tissues. The heat enhancement has been  shown to saturate at increasing concentrations. Experiments were performed to  empirically model the saturating heating effects during focused  ultrasound.Materials and methods: The measurements were made at varying  concentrations using magnetic resonance thermometry and focused ultrasound by  circulating droplets of mean diameter 1.9 to 2.3 µm through a perfused phantom. A  simulation was performed to estimate the interaction radius size,  empirically.Results: The interaction radius, representing the radius of a sphere  encompassing 90% of the probability for the transformation of acoustic energy  into heat deposition around a single droplet, was determined experimentally from  ultrasonic absorption coefficient measurements The simulations suggest the  interaction radius was approximately 12.5-fold larger than the geometrical radius  of droplets, corresponding to an interaction volume on the order of 2000 larger  than the geometrical volume.Conclusions: The results provide information  regarding the dose-response relationship from the droplets, a measure with 15%  precision of their interaction radii with focused ultrasound, and subsequent  insights into the underlying physical heating mechanism.","2022","2024-03-06 17:11:03","2024-03-06T17:11:03Z","","108-119","","1","39","","Int J Hyperthermia","","","","","","","","eng","","","","","","","Place: England PMID: 35000497","","","","*Fluorocarbons; *High-Intensity Focused Ultrasound Ablation/methods; *MR thermometry; *Thermometry/methods; *focused ultrasound; *microdroplets; *perfluorocarbon emulsions; *sonosensitizers; *thermal ablation; Hydrocarbons, Brominated; MR thermometry; Magnetic Resonance Imaging/methods; Radius; focused ultrasound; microdroplets; perfluorocarbon emulsions; sonosensitizers; thermal ablation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EFJ26WQP","journalArticle","2022","Gao, Hui; Wang, Zhaoxia; Tan, Mixiao; Liu, Weiwei; Zhang, Liang; Huang, Ju; Cao, Yang; Li, Pan; Wang, Zhigang; Wen, Jiexin; Shang, Tingting; Ran, Haitao","pH-Responsive Nanoparticles for Enhanced Antitumor Activity by High-Intensity Focused Ultrasound Therapy Combined with Sonodynamic Therapy.","International journal of nanomedicine","","1178-2013 1176-9114","10.2147/IJN.S336632","","BACKGROUND: Therapeutic ultrasound (US) has been extensively explored for its inherent high tissue-penetrating capability and on-demand irradiation without  radioactive damage. Although high-intensity focused ultrasound (HIFU) is evolved  as such an outstanding US-based approach, its insufficient therapeutic effect and  the high-intensity induced potential damage to surrounding normal tissues  hindered its development towards practical application. As opposed to high  intensity ultrasound, sonodynamic therapy (SDT) is a low intensity US-based  method which exhibits certain therapeutic effects against cancer via  sonosensitizers-generated reactive oxygen species (ROS) overproduction. METHODS:  Hematoporphyrin monomethyl ether (HMME) loaded CaCO(3) nanoparticles (designated  as Ca@H) were synthesized by a gas diffusion method. The pH-responsive  performance, in vitro SDT, ex vivo HIFU therapy (HIFUT), photoacoustic (PA)  imaging and in vivo HIFUT combined with SDT were investigated thoroughly.  RESULTS: Ca@H NPs gradually decomposed in acid tumor microenvironment, produced  CO(2) and released HMME. Both CO(2) and HMME enhanced photoacoustic (PA) imaging.  The generated CO(2) bubbles also enhanced HIFUT by inducing an enlarged ablation  area. The tumor ablation efficiency (61.04%) was significantly improved with a  combination of HIFU therapy and SDT. CONCLUSION: pH-responsive Ca@H NPs have been  successfully constructed for PA imaging-guided/monitored HIFUT combined with SDT.  With the assistance of pH-responsive Ca@H NPs, the combination of these two  US-based therapies is expected to play a role in the treatment of non-invasive  tumor in the future.","2022","2024-03-06 17:11:02","2024-03-06T17:11:02Z","","333-350","","","17","","Int J Nanomedicine","","","","","","","","eng","© 2022 Gao et al.","","","","","","PMID: 35115772  PMCID: PMC8800590","","","","*Extracorporeal Shockwave Therapy; *High-Intensity Focused Ultrasound Ablation; *Nanoparticles; *Ultrasonic Therapy; CaCO3 nanoparticles; Cell Line, Tumor; Hydrogen-Ion Concentration; high-intensity focused ultrasound therapy; nanomedicine; sonodynamic therapy; ultrasound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4NR3XPS8","journalArticle","2022","Zeng, Zeng; Liu, Ji-Bin; Peng, Cheng-Zhong","Phase-Changeable Nanoparticle-Mediated Energy Conversion Promotes Highly Efficient High-Intensity Focused Ultrasound Ablation.","Current medicinal chemistry","","1875-533X 0929-8673","10.2174/0929867328666210708085110","","This review describes how phase-changeable nanoparticles enable highly-efficient high-intensity focused ultrasound ablation (HIFU). HIFU is effective in the  clinical treatment of solid malignant tumors; however, it has intrinsic  disadvantages for treating some deep lesions, such as damage to surrounding  normal tissues. When phase-changeable nanoparticles are used in HIFU treatment,  they could serve as good synergistic agents because they are transported in the  blood and permeated and accumulated effectively in tissues. HIFU's thermal  effects can trigger nanoparticles to undergo a special phase transition, thus  enhancing HIFU ablation efficiency. Nanoparticles can also carry anticancer  agents and release them in the targeted area to achieve chemo-synergistic therapy  response. Although the formation of nanoparticles is complicated and HIFU  applications are still in an early stage, the potential for their use in synergy  with HIFU treatment shows promising results.","2022-03-04","2024-03-06 17:11:01","2024-03-06T17:11:01Z","","1369-1378","","8","29","","Curr Med Chem","","","","","","","","eng","Copyright© Bentham Science Publishers; For any queries, please email at epub@benthamscience.net.","","","","","","Place: United Arab Emirates PMID: 34238143","","","","*Antineoplastic Agents/therapeutic use; *High-Intensity Focused Ultrasound Ablation/methods; *Nanoparticles; *Neoplasms/drug therapy; High-intensity focused ultrasound ablation; Humans; malignant tumors; microbubbles; nanoparticles; synergistic mechanism; therapeutic effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BCPYMNC4","journalArticle","2022","Lee, Cheng-Chia; Chou, Chien-Chen; Hsiao, Fu-Jung; Chen, Yi-Hsiu; Lin, Chun-Fu; Chen, Ching-Jen; Peng, Syu-Jyun; Liu, Hao-Li; Yu, Hsiang-Yu","Pilot study of focused ultrasound for drug-resistant epilepsy.","Epilepsia","","1528-1167 0013-9580","10.1111/epi.17105","","OBJECTIVE: The neuromodulatory effects of focused ultrasound (FUS) have been demonstrated in animal epilepsy models; however, the safety and efficacy of FUS  in humans with epilepsy have not been well established. Patients with  drug-resistant epilepsy (DRE) undergoing stereo-electroencephalography (SEEG)  provide an opportunity to investigate the neuromodulatory effects of FUS in  humans. METHODS: Patients with DRE undergoing SEEG for localization of the  seizure onset zone (SOZ) were prospectively enrolled. FUS was delivered to the  SOZ using a neuronavigation-guided FUS system (ceiling spatial-peak  temporal-average intensity level = 2.8 W/cm(2) , duty cycle = 30%, modulating  duration = 10 min). Simultaneous SEEG recordings were obtained during sonication  and for 3 days after treatment. Seizures, interictal epileptiform discharges, and  adverse events after FUS were monitored. RESULTS: Six patients met the  eligibility criteria and completed FUS treatment. A decrease in seizure frequency  was observed in two patients within the 3-day follow-up; however, one patient  presented an increase in the frequency of subclinical seizures. Posttreatment  magnetic resonance imaging revealed neither lesion nor brain edema. Significant  changes in spectral power of SEEG were noted at the targeted electrodes during  FUS treatment. One patient reported subjective scalp heating during FUS, and one  patient developed transient naming and memory impairment that resolved within 3  weeks after FUS. SIGNIFICANCE: FUS can be safely delivered to the SOZ of patients  with DRE, resulting in significant changes in spectral power of SEEG. A larger  sample cohort and pursuing optimal sonication parameters will be required to  elucidate the neuromodulatory effects of FUS when used for seizure control.","2022-01","2024-03-06 17:11:00","2024-03-06T17:11:00Z","","162-175","","1","63","","Epilepsia","","","","","","","","eng","© 2021 The Authors. Epilepsia published by Wiley Periodicals LLC on behalf of International League Against Epilepsy.","","","","","","Place: United States PMID: 34729772","","","","*Drug Resistant Epilepsy/diagnostic imaging/therapy; *Epilepsy; *drug-resistant epilepsy; *focused ultrasound; *low-intensity; *neuromodulation; *stereo-electroencephalography; Animals; Electroencephalography/methods; Humans; Pilot Projects; Seizures; drug-resistant epilepsy; focused ultrasound; low-intensity; neuromodulation; stereo-electroencephalography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E227DSL4","journalArticle","2022","Murad, Hakm Y.; Chandra, Partha K.; Kelly, Charles A.; Khurana, Namrata; Yu, Heng; Bortz, Emma P.; Hong, Shirley N.; Mondal, Debasis; Khismatullin, Damir B.","Pre-Exposure to Stress-Inducing Agents Increase the Anticancer Efficacy of Focused Ultrasound against Aggressive Prostate Cancer Cells.","Antioxidants (Basel, Switzerland)","","2076-3921","10.3390/antiox11020341","","Despite the initial success in treatment of localized prostate cancer (PCa) using surgery, radiation or hormonal therapy, recurrence of aggressive tumors dictates  morbidity and mortality. Focused ultrasound (FUS) is being tested as a targeted,  noninvasive approach to eliminate the localized PCa foci, and strategies to  enhance the anticancer potential of FUS have a high translational value. Since  aggressive cancer cells utilize oxidative stress (Ox-stress) and endoplasmic  reticulum stress (ER-stress) pathways for their survival and recurrence, we  hypothesized that pre-treatment with drugs that disrupt stress-signaling pathways  in tumor cells may increase FUS efficacy. Using four different PCa cell lines,  i.e., LNCaP, C4-2B, 22Rv1 and DU145, we tested the in vitro effects of FUS, alone  and in combination with two clinically tested drugs that increase Ox-stress  (i.e., CDDO-me) or ER-stress (i.e., nelfinavir). As compared to standalone FUS,  significant (p < 0.05) suppressions in both survival and recurrence of PCa cells  were observed following pre-sensitization with low-dose CDDO-me (100 nM) and/or  nelfinavir (2 µM). In drug pre-sensitized cells, significant anticancer effects  were evident at a FUS intensity of as low as 0.7 kW/cm(2). This combined  mechanochemical disruption (MCD) approach decreased cell proliferation, migration  and clonogenic ability and increased apoptosis/necrosis and reactive oxygen  species (ROS) production. Furthermore, although activated in cells that survived  standalone FUS, pre-sensitization with CDDO-me and/or nelfinavir suppressed both  total and activated (phosphorylated) NF-κB and Akt protein levels. Thus, a  combined MCD therapy may be a safe and effective approach towards the targeted  elimination of aggressive PCa cells.","2022-02-09","2024-03-06 17:10:56","2024-03-06T17:10:56Z","","","","2","11","","Antioxidants (Basel)","","","","","","","","eng","","","","","","","PMID: 35204223  PMCID: PMC8868501","","","","CDDO-me; ER-stress; aggressive phenotype; combined mechanochemical disruption; focused ultrasound; nelfinavir; oxidative stress; prostate cancer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QUUB3HPA","journalArticle","2022","Chen, Xiaohui; Huang, Guohua; Zhang, Lian; Bai, Jin","Predictive value of image indexes of B-mode and power Doppler sonography on the efficacy of high intensity focused ultrasound ablation for uterine fibroids.","International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group","","1464-5157 0265-6736","10.1080/02656736.2022.2081734","","OBJECTIVE: To investigate the value of the image indexes of B-mode and power Doppler sonography in predicting the therapeutic efficacy of high intensity  focused ultrasound (HIFU) ablation for uterine fibroids. MATERIALS AND METHODS:  Two hundred and three patients with a solitary uterine fibroid were enrolled in  this study. Every patient underwent transvaginal sonography (TVS) and magnetic  resonance imaging (MRI) before HIFU. The patients were divided into hypointense,  isointense and hyperintense fibroid groups based on T2 weighted MR imaging  characteristics, and ultrasonic image indexes of the fibroids in different groups  were compared. Multiple linear regression analysis was used to evaluate the  correlation between ultrasonic image indexes and energy efficiency factor (EEF),  non-perfused volume (NPV) ratio of uterine fibroids. RESULTS: Among them, 72  patients had a hypointense fibroid, 70 had an isointense fibroid and 61 had a  hyperintense fibroid. Significant differences were observed in the ultrasound  imaging gray scale value difference between the myometrium and uterine fibroids  (GSmyo-fib), the ultrasound imaging gray scale value ratio of fibroids over the  myometrium (GSfib/myo), and the ratio of power Doppler pixel area to fibroid area  (PDPA/FA) among the three groups (p < 0.05). Linear regression analysis showed  that the PDPA/FA and the location of fibroids were the factors affecting the NPV  ratio, a model for predicting the NPV ratio was established. CONCLUSIONS: A model  with the PDPA/FA for NPV ratio could be used to predict the therapeutic efficacy  of HIFU for fibroids.","2022","2024-03-06 17:10:55","2024-03-06T17:10:55Z","","772-779","","1","39","","Int J Hyperthermia","","","","","","","","eng","","","","","","","Place: England PMID: 35654459","","","","*High-Intensity Focused Ultrasound Ablation/methods; *Leiomyoma/diagnostic imaging/pathology/surgery; *Uterine Neoplasms/diagnostic imaging/surgery; Female; High intensity focused ultrasound (HIFU); Humans; MRI signal intensity; Treatment Outcome; Ultrasonography; fibroids; transvaginal ultrasonography; ultrasound image indexes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LQU4JGFA","journalArticle","2022","Xiong, Yongqin; Lin, Jiaji; Pan, Longsheng; Zong, Rui; Bian, Xiangbing; Duan, Caohui; Zhang, Dekang; Lou, Xin","Pretherapeutic functional connectivity of tractography-based targeting of the ventral intermediate nucleus for predicting tremor response in patients with  Parkinson's disease after thalamotomy with MRI-guided focused ultrasound.","Journal of neurosurgery","","1933-0693 0022-3085","10.3171/2022.1.JNS212449","","OBJECTIVE: Tractography-based direct targeting of the ventral intermediate nucleus (T-VIM) is a novel method that provides patient-specific VIM coordinates.  This study aimed to explore the accuracy and predictive value of using T-VIM in  combination with tractography and resting-state functional connectivity  techniques to perform magnetic resonance imaging-guided focused ultrasound  (MRgFUS) thalamotomy as a treatment of Parkinson's disease (PD). METHODS: PD  patients underwent MRgFUS thalamotomy and were recruited for functional MRI  scanning. A subscore of the Clinical Rating Scale for Tremor was used to evaluate  tremor improvement. T-VIM and surgical VIM (S-VIM) were defined on preoperative  diffusion tensor MRI and 24-hour postoperative T1-weighted imaging, respectively.  The overlapping volume and center distance between S-VIM and T-VIM were measured  to determine their correlations with 12-month postoperative tremor improvement.  Moreover, pretherapeutic functional connectivity of T-VIM or S-VIM, based on  region-of-interest connectivity and whole-brain seed-to-voxel connectivity, was  measured with the resting-state functional connectivity technique to investigate  their correlations with tremor improvement. RESULTS: All patients had excellent  tremor improvement (mean [range] tremor improvement 74.82% [50.00%-94.44%]). The  authors found that both overlapping volume and center distance between T-VIM and  S-VIM were significantly correlated with tremor improvement (r = 0.788 and p =  0.012 for overlapping volume; r = -0.696 and p = 0.037 for center distance).  Pretherapeutic functional connectivity of T-VIM with the ipsilateral sensorimotor  cortex (r = 0.876 and p = 0.002), subthalamic nucleus (r = 0.700 and p = 0.036),  and visual area (r = 0.911 and p = 0.001) was significantly and positively  correlated with tremor improvement. CONCLUSIONS: T-VIM may improve the clinical  application of MRgFUS thalamotomy as a treatment of PD. Pretherapeutic functional  connectivity of T-VIM with the ipsilateral sensorimotor cortex, subthalamic  nucleus, and visual area may predict PD tremor responses after MRgFUS  thalamotomy.","2022-02-18","2024-03-06 17:10:54","2024-03-06T17:10:54Z","","1-10","","","","","J Neurosurg","","","","","","","","eng","","","","","","","Place: United States PMID: 35180696","","","","MRgFUS; Parkinson’s disease; functional connectivity; functional neurosurgery; magnetic resonance imaging–guided focused ultrasound; tractography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85Z3G795","journalArticle","2022","Sheybani, Natasha D.; Witter, Alexandra R.; Garrison, William J.; Miller, G. Wilson; Price, Richard J.; Bullock, Timothy N. J.","Profiling of the immune landscape in murine glioblastoma following blood brain/tumor barrier disruption with MR image-guided focused ultrasound.","Journal of neuro-oncology","","1573-7373 0167-594X","10.1007/s11060-021-03887-4","","PURPOSE: Glioblastoma (GB) poses formidable challenges to systemic immunotherapy approaches owing to the paucity of immune infiltration and presence of the blood  brain/tumor barriers (BBB/BTB). We hypothesize that BBB/BTB disruption  (BBB/BTB-D) with focused ultrasound (FUS) and microbubbles (MB) increases immune  infiltration in GB. As a prelude to rational combination of FUS with ITx, we  herein investigate the impact of localized BBB/BTB-D on innate and adaptive  immune responses in an orthotopic murine GB model. METHODS: Mice with GL261  gliomas received i.v. MB and underwent FUS BBB/BTB-D (1.1 MHz, 0.5 Hz pulse  repetition frequency, 10 ms bursts, 0.4-0.6 MPa). Brains, meninges, and  peripheral lymphoid organs were excised and examined by flow cytometry 1-2 weeks  following FUS. RESULTS: The number of dendritic cells (DC) was significantly  elevated in GL261 tumors and draining cervical LN in response to sonication.  CD86 + DC frequency was also upregulated with 0.6 MPa FUS, suggesting increased  maturity. While FUS did not significantly alter CD8 + T cell frequency across  evaluated organs, these cells upregulated checkpoint molecules at 1 week  post-FUS, suggesting increased activation. By 2 weeks post-FUS, we noted  emergence of adaptive resistance mechanisms, including upregulation of TIGIT on  CD4 + T cells and CD155 on non-immune tumor and stromal cells. CONCLUSIONS: FUS  BBB/BTB-D exerts mild, transient inflammatory effects in gliomas-suggesting that  its combination with adjunct therapeutic strategies targeting adaptive resistance  may improve outcomes. The potential for FUS-mediated BBB/BTB-D to modify  immunological signatures is a timely and important consideration for ongoing  clinical trials investigating this regimen in GB.","2022-01","2024-03-06 17:10:52","2024-03-06T17:10:52Z","","109-122","","1","156","","J Neurooncol","","","","","","","","eng","© 2021. The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","","","","","","PMID: 34734364  PMCID: PMC8714701","","","","*Brain Neoplasms/immunology/pathology/therapy; *Glioblastoma/immunology/pathology/therapy; *Ultrasonic Therapy; Animals; Blood brain barrier; Blood-Brain Barrier/pathology; Focused ultrasound; Glioblastoma; Image guidance; Immune; Immunotherapy; Magnetic Resonance Imaging/methods; Mice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z7JZBXQS","journalArticle","2022","Hu, Yaxin; Mo, Yang; Wei, Jianpeng; Yang, Mei; Zhang, Xinyu; Chen, Xin","Programmable and monitorable intradermal vaccine delivery using ultrasound perforation array.","International journal of pharmaceutics","","1873-3476 0378-5173","10.1016/j.ijpharm.2022.121595","","Skin disruptions of micrometer- or submillimeter-diameter generated by microneedle or laser ablation can be used for intradermal vaccination. Here, we  report a new skin-disruption method that uses highly-focused ultrasound to  controllably perforate murine skin. We showed that programming of ultrasound  parameters varied skin perforation area from 0.078 ± 0.045 mm(2) to  1.295 ± 0.279 mm(2). The skin perforation area increased with increasing  ultrasound pressure and exposure time, and decreased with increasing ultrasound  frequency and incidence angle. Moreover, successful perforation can be monitored  using ultrasound pulse-echo imaging. We found that ultrasound perforation  elevated local skin expression of heat shock protein 70 and effectively attracted  MHC II-positive immune cells after intradermal delivery of Hepatitis B surface  antigen (HBsAg). We demonstrated that the antigen dose delivered by ultrasound  perforation can be effectively modulated via programmable perforation arrays  (comprised of 1 × 2, 1 × 3, 1 × 5 or 3 × 3 areas of exposure). Using a 1 × 3  perforation array for vaccination, the measured mean optical density (OD) value  of serum anti-HBsAg IgG was slightly higher than that of intradermal injection.  The addition of an adjuvant of recombinant cholera toxin B further increased OD  values of anti-HBsAg IgG. This ultrasound perforation method holds great promise  for monitorable and programmable intradermal vaccination.","2022-04-05","2024-03-06 17:10:50","2024-03-06T17:10:50Z","","121595","","","617","","Int J Pharm","","","","","","","","eng","Copyright © 2022 Elsevier B.V. All rights reserved.","","","","","","Place: Netherlands PMID: 35189315","","","","*Hepatitis B Vaccines; *Vaccination/methods; Adjuvants, Immunologic; Animals; HBsAg; Hepatitis B Surface Antigens; Image monitoring; Injections, Intradermal/methods; Mice; Skin perforation; Transdermal vaccination; Ultrasound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95LNWMSX","journalArticle","2022","Co, Michael; Chen, Clement; Lee, Cassandra; Yu, Stephanie; Kwong, Ava","Prospective clinical trial on the learning curve of high-intensity-focused ultrasound for the treatment of breast fibroadenoma.","Surgery today","","1436-2813 0941-1291","10.1007/s00595-021-02421-3","","INTRODUCTION: High-intensity-focused ultrasound (HIFU) is a safe and feasible treatment option for breast fibroadenoma. However, its learning curve has not  been described in the medical literature. METHODS: All patients with  biopsy-proven fibroadenoma considered indicated for HIFU were screened for  eligibility for HIFU treatment. A total of 60 patients were recruited according  to the pre-defined sample size calculation. RESULTS: Sixty consecutive patients  were divided into three cohorts in chronological order. The mean tumor volume  shrinkage rates in cohorts 1, 2, and 3 at 6 months post-HIFU ablation were 38%,  34%, and 59%, respectively. Significant tumor shrinkage was observed from case 41  onward (p < 0.0001). Similarly, the mean tumor volume shrinkage rates in cohorts  1, 2, and 3 at 12 months post-HIFU ablation were 45%, 51%, and 71%, respectively.  Significant tumor shrinkage was observed from case 41 onwards (p < 0.0473). The  mean procedure time for the first 20 patients was 48.5 (range 45-75) minutes,  while that in the second 20 patients was 39.7 (range 20-60) minutes, and that in  the last 20 patients was 28.9 (range 15-45) minutes. The treatment time was  significantly shorter from case 41 onwards (p = 0.0481). CONCLUSION: Treatment  outcomes and treatment time improved significantly after performing approximately  40 HIFU procedures.","2022-01-09","2024-03-06 17:10:49","2024-03-06T17:10:49Z","","","","","","","Surg Today","","","","","","","","eng","© 2021. The Author(s) under exclusive licence to Springer Nature Singapore Pte Ltd.","","","","","","Place: Japan PMID: 35000002","","","","*Breast Neoplasms/diagnostic imaging/surgery; *Fibroadenoma/diagnostic imaging/surgery; *High-Intensity Focused Ultrasound Ablation/adverse effects/methods; Female; Fibroadenoma; High-intensity-focused ultrasound; Humans; Learning Curve; Learning curve; Prospective Studies; Treatment Outcome","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
